,Title,Datetime,Source,URL,Search
1542,Healthcare company Novacyt launches new coronavirus test,2020-01-31T07:52:00Z,The Star Online,https://www.thestar.com.my/news/world/2020/01/31/healthcare-company-novacyt-launches-new-coronavirus-test,+healthcare AND +coronavirus AND +new
1544,Coronavirus: New Gear Offers Protection For Patients And Healthcare Workers,2020-01-30T23:02:00Z,Yahoo Entertainment,https://news.yahoo.com/coronavirus-gear-offers-protection-patients-230200735.html,+healthcare AND +coronavirus AND +new
1547,Teledentistry Platform Helps Dental Practices Provide Safe Quality Care Amid COVID-19,2020-09-09T12:07:53Z,Business Wire,https://www.businesswire.com/news/home/20200909005094/en/Teledentistry-Platform-Helps-Dental-Practices-Provide-Safe,+care AND +covid AND +practices
1548,Covid-19 has decimated independent U.S. primary care practices—how should policymakers and payers respond?,2020-07-02T17:34:39Z,The BMJ,https://blogs.bmj.com/bmj/2020/07/02/covid-19-has-decimated-independent-u-s-primary-care-practices-how-should-policymakers-and-payers-respond/,+care AND +covid AND +practices
1549,Primary Care Practices Need Help to Survive the COVID-19 Pandemic,2020-05-29T16:59:55Z,Thehealthcareblog.com,https://thehealthcareblog.com/blog/2020/05/29/primary-care-practices-need-help-to-survive-the-covid-19-pandemic/,+care AND +covid AND +practices
1550,"Business, Physician and Consumer Groups Call on California Legislators to Protect Vulnerable Independent Primary Care Practices in Danger of Closing Due to COVID-19 - GlobeNewswire",2020-05-26T20:43:03Z,GlobeNewswire,https://www.globenewswire.com/news-release/2020/05/26/2038956/0/en/Business-Physician-and-Consumer-Groups-Call-on-California-Legislators-to-Protect-Vulnerable-Independent-Primary-Care-Practices-in-Danger-of-Closing-Due-to-COVID-19.html,+care AND +covid AND +practices
1551,Avellino Announces A.C.T.S. Program to Help Eye Care and Other Surgical Practices Protect Patients and Staff From COVID-19,2020-05-18T13:06:19Z,Business Wire,https://www.businesswire.com/news/home/20200518005216/en/Avellino-Announces-A.C.T.S.-Program-Eye-Care-Surgical,+care AND +covid AND +practices
1552,Fertility Providers Alliance Issues Comprehensive Tool Kit Designed to Help Fertility Practices Navigate Care in a COVID-19 World,2020-04-23T21:00:00Z,PRNewswire,https://www.prnewswire.com/news-releases/fertility-providers-alliance-issues-comprehensive-tool-kit-designed-to-help-fertility-practices-navigate-care-in-a-covid-19-world-301046503.html,+care AND +covid AND +practices
1553,"Responding to Unprecedented Need, Aledade Ships COVID-19 Support Package to Network of Primary Care Practices",2020-04-17T13:00:00Z,PRNewswire,https://www.prnewswire.com/news-releases/responding-to-unprecedented-need-aledade-ships-covid-19-support-package-to-network-of-primary-care-practices-301042592.html,+care AND +covid AND +practices
1555,AGA & Rx.Health create Virtual Care Hub with Telehealth for GI practices during COVID-19,2020-04-15T04:00:00Z,EurekAlert,https://www.eurekalert.org/pub_releases/2020-04/aga-ar041520.php,+care AND +covid AND +practices
1556,Health care delivery after COVID-19: Move more procedures to the outpatient setting,2020-05-29T15:00:39Z,Kevinmd.com,https://www.kevinmd.com/blog/2020/05/health-care-delivery-after-covid-19-move-more-procedures-to-the-outpatient-setting.html,+care AND +covid AND +procedures
1557,"Heartened by results of employees’ COVID-19 test results, Stanford Health Care resumes almost all procedures",2020-05-04T20:56:17Z,Stanford.edu,http://med.stanford.edu/news/all-news/2020/05/stanford-health-care-resumes-most-procedures.html,+care AND +covid AND +procedures
1559,"Xybion Launches a Comprehensive Track, Trace, Care and Case Central Cloud: Exigency-ERT™ For Managing Post COVID 19 Return To Work Processes",2020-04-28T17:21:00Z,PRNewswire,https://prnmedia.prnewswire.com:443/news-releases/xybion-launches-a-comprehensive-track-trace-care-and-case-central-cloud-exigency-ert-for-managing-post-covid-19-return-to-work-processes-301048606.html,+care AND +covid AND +processes
1562,Health Recovery Solutions Launches COVID-19 Telehealth Recovery Care Plan to Support Patients Recovering at Home,2020-09-02T09:30:00Z,PRNewswire,https://www.prnewswire.com/news-releases/health-recovery-solutions-launches-covid-19-telehealth-recovery-care-plan-to-support-patients-recovering-at-home-301122603.html,+care AND +covid AND +solutions
1565,Lumeon Launches Virtual Care Solutions in Response to COVID-19,2020-08-25T12:07:14Z,Business Wire,https://www.businesswire.com/news/home/20200825005306/en/Lumeon-Launches-Virtual-Care-Solutions-Response-COVID-19,+care AND +covid AND +solutions
1566,'This is not working.' Parents juggling jobs and child care under COVID-19 see no good solutions,2020-07-23T20:15:29Z,PBS,https://www.pbs.org/newshour/health/this-is-not-working-parents-juggling-jobs-and-child-care-under-covid-19-see-no-good-solutions,+care AND +covid AND +solutions
1567,COVID-19 has pushed ahead virtual solutions to improve health care in rural and remote communities,2020-06-25T11:00:00Z,CBC News,https://www.cbc.ca/news/canada/saskatchewan/covid-19-has-pushed-ahead-virtual-solutions-to-improve-health-care-in-rural-and-remote-communities-1.5615732,+care AND +covid AND +solutions
1568,"COVID-19 Workplace Re-Engagement Service Integrating Testing, Monitoring And Care Navigation Is Being Launched By Ayin Health Solutions",2020-05-07T18:48:00Z,PRNewswire,https://www.prnewswire.com/news-releases/covid-19-workplace-re-engagement-service-integrating-testing-monitoring-and-care-navigation-is-being-launched-by-ayin-health-solutions-301055185.html,+care AND +covid AND +solutions
1571,Orion Global Solutions Pledges to Plant 100 Trees to Honor New York State First Responders and Health Care Workers Fighting COVID-19,2020-04-22T20:43:00Z,PRNewswire,https://www.prnewswire.com/news-releases/orion-global-solutions-pledges-to-plant-100-trees-to-honor-new-york-state-first-responders-and-health-care-workers-fighting-covid-19-301045649.html,+care AND +covid AND +solutions
1572,CorporateCARE Solutions Unveils New Backup Care Programs to Support Organizations and their Employees During Nationwide COVID-19 Pandemic,2020-04-21T13:09:03Z,Business Wire,https://www.businesswire.com/news/home/20200421005130/en/CorporateCARE-Solutions-Unveils-New-Backup-Care-Programs,+care AND +covid AND +solutions
1573,Spencer Health Solutions Sees Increased Demand to Deliver In-Home Virtual Care to Canada’s High-Risk Patients Amid COVID-19 Crisis,2020-04-09T14:13:37Z,Business Wire,https://www.businesswire.com/news/home/20200409005508/en/Spencer-Health-Solutions-Sees-Increased-Demand-Deliver,+care AND +covid AND +solutions
1574,Bugcrowd Announces Free COVID-19 Response Package to Help Care Provider Organizations Reduce Risk with Crowdsourced Cybersecurity Solutions,2020-04-06T10:00:00Z,PRNewswire,https://www.prnewswire.com/news-releases/bugcrowd-announces-free-covid-19-response-package-to-help-care-provider-organizations-reduce-risk-with-crowdsourced-cybersecurity-solutions-301035628.html,+care AND +covid AND +solutions
1576,"Under This Doctor’s Care, Most COVID-19 Patients Are Recovering. Here’s His Unusual Approach.",2020-05-04T13:20:30Z,Daily Signal,https://www.dailysignal.com/2020/05/04/under-this-doctors-care-most-covid-19-patients-are-recovering/,+care AND +covid AND +unusual
1577,New Research Reveals CarePredict's PinPoint Digital Contact Tracing System can be an Effective Solution for Controlling COVID-19 Outbreaks in Long-Term Care Facilities,2020-08-31T12:43:00Z,PRNewswire,https://prnmedia.prnewswire.com:443/news-releases/new-research-reveals-carepredicts-pinpoint-digital-contact-tracing-system-can-be-an-effective-solution-for-controlling-covid-19-outbreaks-in-long-term-care-facilities-301120979.html,+care AND +covid AND +solution
1584,"WellSky®, Qlik® Partner to Deliver Complimentary COVID-19 Tracking Solution, Empowering Home-Based Care Clients with Data to Better Protect Staff, Allocate PPE",2020-04-28T13:08:28Z,Business Wire,https://www.businesswire.com/news/home/20200428005156/en/WellSky%C2%AE-Qlik%C2%AE-Partner-Deliver-Complimentary-COVID-19-Tracking,+care AND +covid AND +solution
1585,ComplianceQuest Announces the Launch of CQ Care FastStart EMDS Solution - a Free Service to Help Companies Overcome Business Challenges Caused by the Current COVID-19 Pandemic,2020-04-23T16:45:00Z,PRNewswire,https://prnmedia.prnewswire.com:443/news-releases/compliancequest-announces-the-launch-of-cq-care-faststart-emds-solution---a-free-service-to-help-companies-overcome-business-challenges-caused-by-the-current-covid-19-pandemic-301046280.html,+care AND +covid AND +solution
1588,Ecolog International annonce le lancement d'Eco-Care Solution pour aider les secteurs public et privé à assurer une continuité économique progressive dans le sillage de la pandémie de COVID-19,2020-04-20T14:14:00Z,PRNewswire,https://www.prnewswire.com:443/news-releases/ecolog-international-annonce-le-lancement-d-eco-care-solution-pour-aider-les-secteurs-public-et-prive-a-assurer-une-continuite-economique-progressive-dans-le-sillage-de-la-pandemie-de-covid-19-875947213.html,+care AND +covid AND +solution
1589,Ecolog International Announces the Launch of its Eco-Care Solution to Help Public and Private Sectors With Gradual Economic Continuity in the Wake of COVID-19 Pandemic,2020-04-20T04:00:00Z,PRNewswire,https://prnmedia.prnewswire.com:443/news-releases/ecolog-international-announces-the-launch-of-its-eco-care-solution-to-help-public-and-private-sectors-with-gradual-economic-continuity-in-the-wake-of-covid-19-pandemic-301043203.html,+care AND +covid AND +solution
1593,Physical Rehabilitation Network Launches Covid-19 Care Continuation Solution With Physitrack,2020-04-14T10:09:46Z,Business Wire,https://www.businesswire.com/news/home/20200414005349/en/Physical-Rehabilitation-Network-Launches-Covid-19-Care-Continuation,+care AND +covid AND +solution
1594,Cordant Offers Telemedicine Solution for Drug Testing to Help Provide Critical Care to Addiction and Mental Health Patients During COVID-19 Pandemic,2020-04-08T13:00:00Z,Yahoo Entertainment,https://news.yahoo.com/cordant-offers-telemedicine-solution-drug-130000839.html,+care AND +covid AND +solution
1595,COVID-19 Nationwide Symptom Tracking Solution Released by Data Point of Care,2020-04-07T12:07:15Z,Business Wire,https://www.businesswire.com/news/home/20200407005072/en/COVID-19-Nationwide-Symptom-Tracking-Solution-Released-Data,+care AND +covid AND +solution
1596,"Bluestream and 2,300+ Small and Large Health Providers Combat COVID-19 with Free Virtual Care Solution",2020-03-24T21:00:00Z,Yahoo Entertainment,https://news.yahoo.com/bluestream-2-300-small-large-210000642.html,+care AND +covid AND +solution
1597,Tyto Care Telehealth Solution Deployed Globally as Key COVID-19 Response,2020-03-24T13:06:00Z,Yahoo Entertainment,https://news.yahoo.com/tyto-care-telehealth-solution-deployed-130600055.html,+care AND +covid AND +solution
1599,"Exclusive: UPMC tells physicians, 'Canceling clinical care is not a long-term solution to COVID-19'",2020-03-18T18:02:43Z,Triangle Business Journal,https://www.bizjournals.com/pittsburgh/news/2020/03/18/exclusive-upmc-tells-physicians-canceling-clinical.html?ana=RSS&s=article_search&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+bizj_pittsburgh+%28Pittsburgh+Business+Times%29,+care AND +covid AND +solution
1601,"Foster care during COVID-19: Added strain, stress and creative counseling",2020-04-10T20:56:28Z,10TV,https://www.10tv.com/article/foster-care-during-covid-19-added-strain-stress-and-creative-counseling-2020-apr,+care AND +covid AND +creative
1602,Creative Measures Needed to Meet Critical Care Demands of COVID-19; RAND Calculator Can Help Health Officials Plan for Patient Surge,2020-04-03T14:00:00Z,Rand.org,https://www.rand.org/news/press/2020/04/03.html,+care AND +covid AND +creative
1604,Ontario care homes find creative way to connect amid COVID-19 lockdown,2020-03-20T13:27:32Z,Global News,http://globalnews.ca/news/6701140/care-homes-connect-covid-19/,+care AND +covid AND +creative
1605,Todos Medical Ltd. (TOMDF: OTCQB) | Todos Medical Signs Novel Coronavirus (COVID-19) Point-of-Care Rapid Antibody Testing Kit Exclusive Distribution Agreement for the United States and Israel with Shanghai Liangrun Subsidiary Gibraltar,2020-03-19T11:51:42Z,Otcmarkets.com,https://www.otcmarkets.com/stock/TOMDF/news?id=256883,+care AND +covid AND +novel
1606,"Amarantus Bioscience Holdings, Inc. (AMBS: Pink Current) | Todos Medical Signs Novel Coronavirus (COVID-19) Point-of-Care Rapid Antibody Testing Kit Exclusive Distribution Agreement for the United States and Israel with Shanghai Liangrun Subsidiary Gibraltar",2020-03-19T11:51:40Z,Otcmarkets.com,https://www.otcmarkets.com/stock/AMBS/news?id=256882,+care AND +covid AND +novel
1607,Blue Cross Blue Shield of Massachusetts Expedites Access to Testing and Care Related to the Novel Coronavirus (COVID-19),2020-03-06T23:55:00Z,PRNewswire,https://www.prnewswire.com/news-releases/blue-cross-blue-shield-of-massachusetts-expedites-access-to-testing-and-care-related-to-the-novel-coronavirus-covid-19-301019304.html,+care AND +covid AND +novel
1610,Mesa Biotech Developing Molecular Point-of-Care (PCR) Diagnostic Test for Novel Coronavirus (COVID-19),2020-03-04T12:00:00Z,Yahoo Entertainment,https://news.yahoo.com/mesa-biotech-developing-molecular-point-120000353.html,+care AND +covid AND +novel
1611,Intensive care hospitalizations rising as B.C. confirms 122 new cases of COVID-19,2020-09-16T22:21:05Z,CBC News,https://www.cbc.ca/news/canada/british-columbia/covid-19-bc-new-cases-september-16-2020-1.5726438,+care AND +covid AND +new
1612,Abstract PO-032: Patient-centered communication: Collaborative learning and communication strategies for patients and health care providers in the new normal of COVID-19,2020-09-15T07:05:19Z,Aacrjournals.org,https://clincancerres.aacrjournals.org/content/26/18_Supplement/PO-032,+care AND +covid AND +new
1613,Abstract IA24: Navigating the new normal: Trends shaping post-COVID-19 cancer care delivery,2020-09-15T07:05:19Z,Aacrjournals.org,https://clincancerres.aacrjournals.org/content/26/18_Supplement/IA24,+care AND +covid AND +new
1614,"Union Health Ministry recommends Chyawanprash, Pranayam and Haldi Doodh for Post COVID-19 care recovery and safety in new Management Protocol: COVID-19 से ठीक होने वालों के लिए स्वास्थ्य मंत्रालय के प्रोटोकाल जारी, तंदुरुस्त रहने को दिए ये सुझाव",2020-09-13T03:38:20Z,Jansatta.com,https://www.jansatta.com/national/union-health-ministry-recommends-chyawanprash-pranayam-and-haldi-doodh-for-post-covid-19-care-recovery-and-safety-in-new-management-protocol-news-and-updates/1518876/,+care AND +covid AND +new
1615,New positive COVID-19 test results for staffers at two city-run care facilities,2020-09-12T01:45:46Z,Ottawa Citizen,https://ottawacitizen.com/news/local-news/new-positive-covid-19-test-results-for-staffers-at-two-city-run-care-facilities,+care AND +covid AND +new
1616,"COVID-19: Ontario website to track cases in schools, child care; 213 new cases provincewide",2020-09-11T14:51:26Z,Ottawa Citizen,https://ottawacitizen.com/news/local-news/covid-19-ontario-website-to-track-cases-in-schools-child-care-213-new-cases-provincewide,+care AND +covid AND +new
1618,COVID-19: Two new health-care facility outbreaks reported in B.C. as active cases rise,2020-09-09T23:19:51Z,Vancouver Sun,https://vancouversun.com/news/local-news/covid-19-two-new-health-care-facility-outbreaks-reported-in-b-c-as-active-cases-rise,+care AND +covid AND +new
1619,Efficacy of corticosteroids in non-intensive care unit patients with COVID-19 pneumonia from the New York Metropolitan region,2020-09-09T17:38:20Z,Plos.org,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0238827,+care AND +covid AND +new
1620,"New Head-to-Head Study Demonstrates Equivalency and Accuracy of COVID-19 Rapid Point-of-Care Tests, Despite Different Test Sensitivity Claims",2020-09-09T10:59:00Z,PRNewswire,https://www.prnewswire.com/news-releases/new-head-to-head-study-demonstrates-equivalency-and-accuracy-of-covid-19-rapid-point-of-care-tests-despite-different-test-sensitivity-claims-301126072.html,+care AND +covid AND +new
1622,Why the “low-risk population” could be the care homes scandal of the new Covid outbreak,2020-09-09T09:04:02Z,New Statesman,https://www.newstatesman.com/politics/health/2020/09/why-low-risk-population-could-be-care-homes-scandal-new-covid-outbreak,+care AND +covid AND +new
1623,Covid 19 coronavirus: The 'new normal' of visiting New Zealand aged care facilities,2020-09-01T22:32:55Z,New Zealand Herald,https://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=12361268,+care AND +covid AND +new
1627,"Coronavirus LIVE Updates: India's Covid-19 Tally Crosses 36 Lakh-mark With Over 78,000 New Cases in 24 Hrs; Amit Shah Discharged from AIIMS After Post-Covid Care - News18",2020-08-31T04:32:27Z,News18,https://www.news18.com/news/india/coronavirus-live-updates-covid19-oxford-vaccine-maharashtra-mumbai-symptoms-prevention-india-cases-deaths-tips-2834109.html,+care AND +covid AND +new
1628,"55 new COVID-19 cases in Manitoba, one case linked to Brandon care home worker",2020-08-29T18:27:49Z,Global News,https://globalnews.ca/news/7305808/covid-19-cases-manitoba-aug-29-coronavirus/,+care AND +covid AND +new
1629,COVID-19 aged care restriction as New South Wales homes close doors to visitors,2020-08-29T01:32:55Z,Daily Mail,https://www.dailymail.co.uk/news/article-8675659/COVID-19-aged-care-restriction-New-South-Wales-homes-close-doors-visitors.html,+care AND +covid AND +new
1630,"New N.B. case of COVID-19, changes to care home visits announced",2020-08-28T16:20:53Z,CBC News,https://www.cbc.ca/news/canada/new-brunswick/1-new-nb-case-covid-19-testing-expanded-1.5703618,+care AND +covid AND +new
1631,Citizen Care Pod’s New Portable Classroom Will Deter the Spread of COVID-19,2020-08-27T16:07:20Z,Business Wire,https://www.businesswire.com/news/home/20200827005585/en/Citizen-Care-Pod%E2%80%99s-New-Portable-Classroom-Deter,+care AND +covid AND +new
1632,New COVID-19 mandates on health care facilities get pushback,2020-08-26T02:40:03Z,KSAT San Antonio,https://www.ksat.com/news/politics/2020/08/25/covid-19-tests-will-now-be-required-for-nursing-home-staff/,+care AND +covid AND +new
1636,"UK care homes were ‘PUSHED’ to admit Covid-positive and untested patients at height of the outbreak, new survey shows",2020-08-23T08:20:14Z,RT,https://www.rt.com/uk/498767-uk-care-homes-survey/,+care AND +covid AND +new
1637,"Health-care educations brings new opportunities, challenges in Covid-19 world",2020-08-21T22:00:00Z,Triangle Business Journal,https://www.bizjournals.com/buffalo/news/2020/08/21/health-education-changes.html?ana=RSS&s=article_search&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+bizj_buffalo+%28Business+First+of+Buffalo%29,+care AND +covid AND +new
1639,New Care Cube Reduces COVID-19 Infection For Health Care Workers,2020-08-21T16:45:00Z,WBUR,https://www.wbur.org/hereandnow/2020/08/21/care-cube-heath-care-workers,+care AND +covid AND +new
1641,New COVID-19 outbreak declared at Cambridge long-term care home - CBC.ca,2020-08-19T15:13:00Z,CBC News,https://www.cbc.ca/news/canada/kitchener-waterloo/waterloo-region-covid-19-update-aug-19-1.5691929,+care AND +covid AND +new
1642,"Johnson & Johnson statement on the launch of new CARE (Corona Accelerated R&D in Europe) consortium, Europe’s largest, multi-partner scientific research initiative dedicated to discovering and developing urgently needed treatment options for COVID-19",2020-08-18T13:31:08Z,Jnj.com,https://www.jnj.com/johnson-johnson-statement-on-the-launch-of-new-care-corona-accelerated-r-d-in-europe-consortium-europes-largest-multi-partner-scientific-research-initiative-dedicated-to-discovering-and-developing-urgently-needed-treatment-options-for-covid-19,+care AND +covid AND +new
1643,"Greenland, Vanke, Sunac among developers planning health care facilities in new residential projects as Covid-19 changes mindsets and lifestyles",2020-08-16T10:57:55Z,Post Magazine,https://www.scmp.com/business/companies/article/3097571/greenland-vanke-sunac-among-developers-planning-health-care,+care AND +covid AND +new
1644,COVID-19 outbreak declared at New Westminster acute care unit - CTV News Vancouver,2020-08-15T04:02:00Z,Ctvnews.ca,https://bc.ctvnews.ca/covid-19-outbreak-declared-at-new-westminster-acute-care-unit-1.5065630,+care AND +covid AND +new
1645,B.C. announces 84 new cases of COVID-19 and an outbreak at a long-term care facility,2020-08-14T21:12:46Z,CBC News,https://www.cbc.ca/news/canada/british-columbia/b-c-announces-84-new-cases-of-covid-19-and-an-outbreak-at-a-long-term-care-facility-1.5687210,+care AND +covid AND +new
1646,Covid-19 - Inauguration of New Medical Care Unit in Tangier,2020-08-14T07:49:12Z,AllAfrica - Top Africa News,https://allafrica.com/stories/202008140249.html,+care AND +covid AND +new
1647,"MDH COVID-19 briefing: New guidance for long-term care facilities, state positivity rate still climbing",2020-08-10T20:26:47Z,Kstp.com,https://kstp.com/coronavirus/mdh-covid-19-briefing-new-guidance-for-long-term-care-facilities-state-positivity-rate-still-climbing/5822420/,+care AND +covid AND +new
1648,Staff member at Burnaby’s New Vista Care Home tests positive for COVID-19 - News 1130,2020-08-09T17:38:28Z,CityNews Vancouver,https://www.citynews1130.com/2020/08/09/burnaby-care-home-coronavirus/,+care AND +covid AND +new
1649,Tiruchi to get a new COVID Care Centre,2020-08-09T13:51:57Z,The Hindu,https://www.thehindu.com/news/cities/Tiruchirapalli/tiruchi-to-get-a-new-covid-care-centre/article32309910.ece,+care AND +covid AND +new
1650,COVID-19 adds a new health care gap: internet disparity,2020-08-09T13:00:32Z,Kevinmd.com,https://www.kevinmd.com/blog/2020/08/covid-19-adds-a-new-health-care-gap-internet-disparity.html,+care AND +covid AND +new
1651,New COVID-19 outbreak at Richmond long-term care facility - Richmond News,2020-08-06T22:32:00Z,Richmond News,https://www.richmond-news.com/news/new-covid-19-outbreak-at-richmond-long-term-care-facility-1.24182450,+care AND +covid AND +new
1652,New York rolls back nursing home immunity over non-COVID care,2020-08-05T19:10:00Z,Catholicnewsagency.com,https://www.catholicnewsagency.com/news/new-york-rolls-back-nursing-home-immunity-over-non-covid-care-95011,+care AND +covid AND +new
1653,"COVID-19 outbreak at Maple Ridge health care facility, 146 new cases since Friday - NEWS 1130",2020-08-04T22:27:22Z,CityNews Vancouver,https://www.citynews1130.com/2020/08/04/covid-19-146-cases-no-death/,+care AND +covid AND +new
1654,JAMA Internal Medicine : Experiences of Home Health Care Workers during COVID-19 in New York City,2020-08-04T15:00:00Z,American Medical Association,https://edhub.ama-assn.org/jn-learning/audio-player/18530160,+care AND +covid AND +new
1655,Home health care worker experiences in New York during COVID-19 pandemic,2020-08-04T04:00:00Z,EurekAlert,https://www.eurekalert.org/pub_releases/2020-08/jn-hhc080120.php,+care AND +covid AND +new
1656,"Health care workers wearing PPE are still 3 times more at risk of COVID-19 infection, new study finds",2020-08-01T03:46:05Z,KTLA Los Angeles,https://ktla.com/news/coronavirus/health-care-workers-wearing-ppe-are-still-3-times-more-at-risk-of-covid-19-infection-new-study-finds/,+care AND +covid AND +new
1657,Coronavirus: Queensland records one new case of COVID-19 in aged care worker linked to trio who allegedly flouted quarantine rules,2020-08-01T03:13:23Z,9News,https://www.9news.com.au/national/queensland-records-one-new-case-of-covid-19-in-aged-care-worker-linked-to-alleged-partygoing-trio/1e96a65f-a24e-4b34-ab7e-96a4e0b019e5,+care AND +covid AND +new
1658,"50 additional cases, new care home outbreak of COVID-19 in B.C. - CTV News Vancouver",2020-07-31T22:21:00Z,Ctvnews.ca,https://bc.ctvnews.ca/50-additional-cases-new-care-home-outbreak-of-covid-19-in-b-c-1.5046936,+care AND +covid AND +new
1659,‘There is light at the end of the tunnel’: New York health care workers share lessons from COVID-19 frontlines,2020-07-31T14:04:38Z,Yahoo Entertainment,https://news.yahoo.com/there-is-light-at-the-end-of-the-tunnel-new-york-health-care-workers-share-lessons-from-covid-19-frontlines-140438506.html,+care AND +covid AND +new
1661,Alberta reports 5 deaths at Edmonton continuing care faciling along with 113 new COVID-19 cases - CTV Edmonton,2020-07-30T21:59:00Z,Ctvnews.ca,https://edmonton.ctvnews.ca/alberta-reports-5-deaths-at-edmonton-continuing-care-centre-along-with-113-new-covid-19-cases-1.5045432,+care AND +covid AND +new
1664,COVID-19: Four new deaths reported in Edmonton; Good Samaritan Southgate Care Centre becomes city's largest outbreak - Edmonton Journal,2020-07-29T00:29:11Z,Edmonton Journal,https://edmontonjournal.com/news/politics/covid-19-at-least-four-new-deaths-reported-in-edmonton-as-southgate-care-centre-becomes-citys-largest-outbreak,+care AND +covid AND +new
1665,"B.C. reports 23 new COVID-19 cases, one new death at long-term care facility - Globalnews.ca",2020-07-28T22:11:35Z,Global News,http://globalnews.ca/news/7227569/bc-coronavirus-update-july-28/,+care AND +covid AND +new
1666,Overnight Health Care: Marlins outbreak casts harsh light on US coronavirus response | Senate GOP's COVID-19 response sets up battle over Medicaid | Virginia imposes new restrictions in part of state,2020-07-28T21:41:47Z,The Hill,https://thehill.com/policy/healthcare/overnights/509456-overnight-health-care-marlins-outbreak-cast-harsh-light-on-us,+care AND +covid AND +new
1667,Snakes a new worry at BIEC Covid care centre,2020-07-28T19:40:00Z,The Times of India,https://bangaloremirror.indiatimes.com/bangalore/others/snakes-the-new-worry-for-patients-at-biec-ccc/articleshow/77230816.cms,+care AND +covid AND +new
1668,"Aloe Care Health, Makers Of The Worlds' Most Advanced Medical Alert System, Responds To COVID-19 With A New Offering",2020-07-27T15:39:00Z,PRNewswire,https://www.prnewswire.com/news-releases/aloe-care-health-makers-of-the-worlds-most-advanced-medical-alert-system-responds-to-covid-19-with-a-new-offering-301100325.html,+care AND +covid AND +new
1671,'We have to learn from what happened:' New research aims to improve long-term care outcomes during a second wave of COVID-19,2020-07-27T04:10:19Z,Ottawa Citizen,https://ottawacitizen.com/news/local-news/we-have-to-learn-from-what-happened-new-research-aims-to-improve-long-term-care-outcomes-during-a-second-wave-of-covid-19,+care AND +covid AND +new
1672,Oregon reports record 9 new COVID-19 deaths; 2 at Bend's Mt. Bachelor Memory Care - KTVZ,2020-07-25T02:52:09Z,Slashdot.org,https://slashdot.org/firehose.pl?op=view&amp;id=133764803,+care AND +covid AND +new
1673,"COVID-19: Two more deaths linked to outbreaks at Edmonton care homes, Alberta reports 111 new cases - Edmonton Journal",2020-07-25T00:15:43Z,Edmonton Journal,https://edmontonjournal.com/news/local-news/covid-19-two-more-deaths-linked-to-outbreaks-at-edmonton-care-homes-alberta-reports-111-new-cases,+care AND +covid AND +new
1676,"Manitoba sees 9 new COVID-19 cases Friday, health officials say 2 are in intensive care - Globalnews.ca",2020-07-24T18:19:27Z,Global News,http://globalnews.ca/news/7214246/coronavirus-manitoba-new-cases-july-24/,+care AND +covid AND +new
1677,New study confirms COVID-19 cases and deaths far more prevalent at for-profit long-term care homes than non-profits,2020-07-22T22:16:50Z,Toronto Star,https://www.thestar.com/business/2020/07/22/new-study-confirms-covid-19-cases-and-deaths-far-more-prevalent-at-for-profit-long-term-care-homes-than-non-profits.html,+care AND +covid AND +new
1679,Five Charlottesville long-term care facilities dealing with new COVID outbreaks,2020-07-14T15:30:00Z,The Daily Progress,https://dailyprogress.com/news/local/five-area-long-term-care-facilities-dealing-with-new-covid-outbreaks/article_759631bd-1e96-5552-b30e-c376f350c5e0.html,+care AND +covid AND +new
1680,Five Charlottesville-area long-term care facilities dealing with new COVID outbreaks,2020-07-14T12:00:00Z,The Daily Progress,https://www.dailyprogress.com/news/local/five-area-long-term-care-facilities-dealing-with-new-covid-outbreaks/article_759631bd-1e96-5552-b30e-c376f350c5e0.html,+care AND +covid AND +new
1681,Universal COVID-19 testing following detection of new cases in 11 long-term care facilities,2020-07-14T04:00:00Z,EurekAlert,https://www.eurekalert.org/pub_releases/2020-07/jn-uct071020.php,+care AND +covid AND +new
1682,New U.S. health crisis looms as patients without COVID-19 delay care - Reuters,2020-07-13T11:53:03Z,Slashdot.org,https://slashdot.org/firehose.pl?op=view&amp;id=133302124,+care AND +covid AND +new
1683,New U.S. health crisis looms as patients without COVID-19 delay care,2020-07-13T11:51:00Z,The Star Online,https://www.thestar.com.my/news/world/2020/07/13/new-us-health-crisis-looms-as-patients-without-covid-19-delay-care,+care AND +covid AND +new
1687,Health Care Leaders Call For Mandatory Masks As 867 New COVID-19 Cases Reported,2020-07-10T19:09:25Z,ksltv.com,https://ksltv.com/441128/mandatory-masks/?,+care AND +covid AND +new
1688,Sage Growth Partners and Black Book Research Reveal Findings from a New Physician Survey on How Care is Changing Due to COVID-19,2020-07-09T18:01:00Z,PRNewswire,https://prnmedia.prnewswire.com:443/news-releases/sage-growth-partners-and-black-book-research-reveal-findings-from-a-new-physician-survey-on-how-care-is-changing-due-to-covid-19-301091117.html,+care AND +covid AND +new
1691,"Ganser had big plans, like every band, then came COVID-19 and now there’s just putting out new music, taking care of business and missing playing shows",2020-07-09T17:39:33Z,Chicago Tribune,https://www.chicagotribune.com/entertainment/music/ct-ent-chicago-music-ganser-0710-20200709-xay4lidfpbaozg3x6muepy27ca-story.html,+care AND +covid AND +new
